order_copo,family_copo,genus_copo,taxon_name,collector_number,latitude_decimal,longitude_decimal,collection_date_verbatim
Caryophyllales,Caryophyllaceae,Cerastium,Cerastium fontanum,DMR74,56.536796,-4.2889239,2021-06-29
Caryophyllales,Caryophyllaceae,Cerastium,Cerastium fontanum,DMR74,56.536796,-4.2889239,2021-06-29
Caryophyllales,Caryophyllaceae,Cerastium,Cerastium fontanum,DMR74,56.536796,-4.2889239,2021-06-29
Caryophyllales,Caryophyllaceae,Cerastium,Cerastium fontanum,DMR74,56.536796,-4.2889239,2021-06-29
Rosales,Rosaceae,Dryas,Dryas octopetala,DMR75,55.96446,-3.2047457,2021-07-01
Rosales,Rosaceae,Dryas,Dryas octopetala,DMR75,55.96446,-3.2047457,2021-07-01
Rosales,Rosaceae,Dryas,Dryas octopetala,DMR75,55.96446,-3.2047457,2021-07-01
Rosales,Rosaceae,Dryas,Dryas octopetala,DMR75,55.96446,-3.2047457,2021-07-01
Ericales,Ericaceae,Arctostaphylos,Arctostaphylos uva-ursi,DMR76,55.964398,-3.2046637,2021-07-01
Ericales,Ericaceae,Arctostaphylos,Arctostaphylos uva-ursi,DMR76,55.964398,-3.2046637,2021-07-01
Ericales,Ericaceae,Arctostaphylos,Arctostaphylos uva-ursi,DMR76,55.964398,-3.2046637,2021-07-01
Ericales,Ericaceae,Arctostaphylos,Arctostaphylos uva-ursi,DMR76,55.964398,-3.2046637,2021-07-01
Apiales,Araliaceae,Hydrocotyle,Hydrocotyle vulgaris,DMR32,56.016124,-2.8528564,2021-06-14
Apiales,Araliaceae,Hydrocotyle,Hydrocotyle vulgaris,DMR32,56.016124,-2.8528564,2021-06-14
Apiales,Araliaceae,Hydrocotyle,Hydrocotyle vulgaris,DMR32,56.016124,-2.8528564,2021-06-14
Apiales,Araliaceae,Hydrocotyle,Hydrocotyle vulgaris,DMR32,56.016124,-2.8528564,2021-06-14
Gentianales,Apocynaceae,Vinca,Vinca minor,DMR1,55.85763,-2.995792,2021-06-11
Gentianales,Apocynaceae,Vinca,Vinca minor,DMR1,55.85763,-2.995792,2021-06-11
Gentianales,Apocynaceae,Vinca,Vinca minor,DMR1,55.85763,-2.995792,2021-06-11
Gentianales,Apocynaceae,Vinca,Vinca minor,DMR1,55.85763,-2.995792,2021-06-11
Gentianales,Apocynaceae,Vinca,Vinca minor,DMR1,55.85763,-2.995792,2021-06-11
Apiales,Apiaceae,Heracleum,Heracleum mantegazzianum,DMR11,55.8969472,-3.10329167,2021-05-10
Apiales,Apiaceae,Heracleum,Heracleum mantegazzianum,DMR11,55.8969472,-3.10329167,2021-05-10
Apiales,Apiaceae,Heracleum,Heracleum mantegazzianum,DMR11,55.8969472,-3.10329167,2021-05-10
Apiales,Apiaceae,Heracleum,Heracleum mantegazzianum,DMR11,55.8969472,-3.10329167,2021-05-10
Ericales,Ericaceae,Andromeda,Andromeda polifolia,DMR18,55.15857777,-4.219380555,2021-07-02
Ericales,Ericaceae,Andromeda,Andromeda polifolia,DMR18,55.15857777,-4.219380555,2021-07-02
Ericales,Ericaceae,Andromeda,Andromeda polifolia,DMR18,55.15857777,-4.219380555,2021-07-02
Ericales,Ericaceae,Andromeda,Andromeda polifolia,DMR18,55.15857777,-4.219380555,2021-07-02
Ericales,Ericaceae,Andromeda,Andromeda polifolia,DMR18,55.15857777,-4.219380555,2021-07-02
Ranunculales,Berberidaceae,Berberis,Berberis vulgaris,DMR14,56.00813611,-2.74428333,2021-05-13
Ranunculales,Berberidaceae,Berberis,Berberis vulgaris,DMR14,56.00813611,-2.74428333,2021-05-13
Ranunculales,Berberidaceae,Berberis,Berberis vulgaris,DMR14,56.00813611,-2.74428333,2021-05-13
Ranunculales,Berberidaceae,Berberis,Berberis vulgaris,DMR14,56.00813611,-2.74428333,2021-05-13
Ranunculales,Berberidaceae,Berberis,Berberis vulgaris,DMR14,56.00813611,-2.74428333,2021-05-13
Ericales,Primulaceae,Lysimachia,Lysimachia nemorum,DMR25,56.55812,-5.25415,2021-06-02
Ericales,Primulaceae,Lysimachia,Lysimachia nemorum,DMR25,56.55812,-5.25415,2021-06-02
Ericales,Primulaceae,Lysimachia,Lysimachia nemorum,DMR25,56.55812,-5.25415,2021-06-02
Ericales,Primulaceae,Lysimachia,Lysimachia nemorum,DMR25,56.55812,-5.25415,2021-06-02
Ericales,Primulaceae,Lysimachia,Lysimachia nemorum,DMR25,56.55812,-5.25415,2021-06-02
Fagales,Juglandaceae,Juglans,Juglans regia,DMR26,55.85728,-2.99525,2021-06-03
Fagales,Juglandaceae,Juglans,Juglans regia,DMR26,55.85728,-2.99525,2021-06-03
Fagales,Juglandaceae,Juglans,Juglans regia,DMR26,55.85728,-2.99525,2021-06-03
Fagales,Juglandaceae,Juglans,Juglans regia,DMR26,55.85728,-2.99525,2021-06-03
Fagales,Juglandaceae,Juglans,Juglans regia,DMR26,55.85728,-2.99525,2021-06-03
Boraginales,Boraginaceae,Echium,Echium vulgare,DMR45,56.025914,-2.8598272,2021-06-14
Boraginales,Boraginaceae,Echium,Echium vulgare,DMR45,56.025914,-2.8598272,2021-06-14
Boraginales,Boraginaceae,Echium,Echium vulgare,DMR45,56.025914,-2.8598272,2021-06-14
Boraginales,Boraginaceae,Echium,Echium vulgare,DMR45,56.025914,-2.8598272,2021-06-14
Brassicales,Resedaceae,Reseda,Reseda luteola,DMR58,55.914735,-2.9592296,2021-06-21
Brassicales,Resedaceae,Reseda,Reseda luteola,DMR58,55.914735,-2.9592296,2021-06-21
Brassicales,Resedaceae,Reseda,Reseda luteola,DMR58,55.914735,-2.9592296,2021-06-21
Brassicales,Resedaceae,Reseda,Reseda luteola,DMR58,55.914735,-2.9592296,2021-06-21
Brassicales,Resedaceae,Reseda,Reseda luteola,DMR58,55.914735,-2.9592296,2021-06-21
Caryophyllales,Caryophyllaceae,Spergularia,Spergularia marina,DMR54,56.008905,-2.8350718,2021-06-17
Caryophyllales,Caryophyllaceae,Spergularia,Spergularia marina,DMR54,56.008905,-2.8350718,2021-06-17
Caryophyllales,Caryophyllaceae,Spergularia,Spergularia marina,DMR54,56.008905,-2.8350718,2021-06-17
Caryophyllales,Caryophyllaceae,Spergularia,Spergularia marina,DMR54,56.008905,-2.8350718,2021-06-17
Saxifragales,Grossulariaceae,Ribes,Ribes rubrum,DMR4,55.85515,-2.987308,2021-04-27
Saxifragales,Grossulariaceae,Ribes,Ribes rubrum,DMR4,55.85515,-2.987308,2021-04-27
Saxifragales,Grossulariaceae,Ribes,Ribes rubrum,DMR4,55.85515,-2.987308,2021-04-27
Saxifragales,Grossulariaceae,Ribes,Ribes rubrum,DMR4,55.85515,-2.987308,2021-04-27
Sapindales,Sapindaceae,Aesculus,Aesculus hippocastanum,DMR2,55.85879,-2.990978,2021-04-27
Sapindales,Sapindaceae,Aesculus,Aesculus hippocastanum,DMR2,55.85879,-2.990978,2021-04-27
Sapindales,Sapindaceae,Aesculus,Aesculus hippocastanum,DMR2,55.85879,-2.990978,2021-04-27
Sapindales,Sapindaceae,Aesculus,Aesculus hippocastanum,DMR2,55.85879,-2.990978,2021-04-27
Lamiales,Lentibulariaceae,Utricularia,Utricularia vulgaris,DMR5,56.02184,-2.857214,2021-04-27
Lamiales,Lentibulariaceae,Utricularia,Utricularia vulgaris,DMR5,56.02184,-2.857214,2021-04-27
Lamiales,Lentibulariaceae,Utricularia,Utricularia vulgaris,DMR5,56.02184,-2.857214,2021-04-27
Lamiales,Lentibulariaceae,Utricularia,Utricularia vulgaris,DMR5,56.02184,-2.857214,2021-04-27
Lamiales,Lentibulariaceae,Utricularia,Utricularia vulgaris,DMR5,56.02184,-2.857214,2021-04-27
Lamiales,Plantaginaceae,Plantago,Plantago lanceolata,CC434_5685,53.27264,-3.04628,2021-07-14
Lamiales,Plantaginaceae,Plantago,Plantago lanceolata,CC434_5685,53.27264,-3.04628,2021-07-14
Lamiales,Plantaginaceae,Plantago,Plantago lanceolata,CC434_5685,53.27264,-3.04628,2021-07-14
Lamiales,Plantaginaceae,Plantago,Plantago lanceolata,CC434_5685,53.27264,-3.04628,2021-07-14
Lamiales,Plantaginaceae,Plantago,Plantago lanceolata,CC434_5685,53.27264,-3.04628,2021-07-14
Lamiales,Plantaginaceae,Plantago,Plantago lanceolata,CC434_5685,53.27264,-3.04628,2021-07-14
Fabales,Fabaceae,Lotus,Lotus corniculatus,EZ_56_2050,53.27264,-3.04628,2021-07-14
Fabales,Fabaceae,Lotus,Lotus corniculatus,EZ_56_2050,53.27264,-3.04628,2021-07-14
Fabales,Fabaceae,Lotus,Lotus corniculatus,EZ_56_2050,53.27264,-3.04628,2021-07-14
Fabales,Fabaceae,Lotus,Lotus corniculatus,EZ_56_2050,53.27264,-3.04628,2021-07-14
Fabales,Fabaceae,Lotus,Lotus corniculatus,EZ_56_2050,53.27264,-3.04628,2021-07-14
Fabales,Fabaceae,Lotus,Lotus corniculatus,EZ_56_2050,53.27264,-3.04628,2021-07-14
Rosales,Rosaceae,Sanguisorba,Sanguisorba minor,IF950_5775,53.27264,-3.04628,2021-07-14
Rosales,Rosaceae,Sanguisorba,Sanguisorba minor,IF950_5775,53.27264,-3.04628,2021-07-14
Rosales,Rosaceae,Sanguisorba,Sanguisorba minor,IF950_5775,53.27264,-3.04628,2021-07-14
Rosales,Rosaceae,Sanguisorba,Sanguisorba minor,IF950_5775,53.27264,-3.04628,2021-07-14
Rosales,Rosaceae,Sanguisorba,Sanguisorba minor,IF950_5775,53.27264,-3.04628,2021-07-14
Rosales,Rosaceae,Sanguisorba,Sanguisorba minor,IF950_5775,53.27264,-3.04628,2021-07-14
Dipsacales,Caprifoliaceae,Scabiosa,Scabiosa columbaria,IQ_993_5528,53.27264,-3.04628,2021-07-15
Dipsacales,Caprifoliaceae,Scabiosa,Scabiosa columbaria,IQ_993_5528,53.27264,-3.04628,2021-07-15
Dipsacales,Caprifoliaceae,Scabiosa,Scabiosa columbaria,IQ_993_5528,53.27264,-3.04628,2021-07-15
Dipsacales,Caprifoliaceae,Scabiosa,Scabiosa columbaria,IQ_993_5528,53.27264,-3.04628,2021-07-15
Dipsacales,Caprifoliaceae,Scabiosa,Scabiosa columbaria,IQ_993_5528,53.27264,-3.04628,2021-07-15
Dipsacales,Caprifoliaceae,Scabiosa,Scabiosa columbaria,IQ_993_5528,53.27264,-3.04628,2021-07-15
Malvales,Cistaceae,Helianthemum,Helianthemum nummularium,XO891_5349,53.27264,-3.04628,2021-07-15
Malvales,Cistaceae,Helianthemum,Helianthemum nummularium,XO891_5349,53.27264,-3.04628,2021-07-15
Malvales,Cistaceae,Helianthemum,Helianthemum nummularium,XO891_5349,53.27264,-3.04628,2021-07-15
Malvales,Cistaceae,Helianthemum,Helianthemum nummularium,XO891_5349,53.27264,-3.04628,2021-07-15
Malvales,Cistaceae,Helianthemum,Helianthemum nummularium,XO891_5349,53.27264,-3.04628,2021-07-15
Malvales,Cistaceae,Helianthemum,Helianthemum nummularium,XO891_5349,53.27264,-3.04628,2021-07-15
Asterales,Campanulaceae,Campanula,Campanula rotundifolia,CW1_6014,53.27264,-3.04628,2021-07-14
Asterales,Campanulaceae,Campanula,Campanula rotundifolia,CW1_6014,53.27264,-3.04628,2021-07-14
Asterales,Campanulaceae,Campanula,Campanula rotundifolia,CW1_6014,53.27264,-3.04628,2021-07-14
Asterales,Campanulaceae,Campanula,Campanula rotundifolia,CW1_6014,53.27264,-3.04628,2021-07-14
Asterales,Campanulaceae,Campanula,Campanula rotundifolia,CW1_6014,53.27264,-3.04628,2021-07-14
Asterales,Campanulaceae,Campanula,Campanula rotundifolia,CW1_6014,53.27264,-3.04628,2021-07-14
Dipsacales,Caprifoliaceae,Succisa,Succisa pratensis,DZ_394_6068,53.27264,-3.04628,2021-07-15
Dipsacales,Caprifoliaceae,Succisa,Succisa pratensis,DZ_394_6068,53.27264,-3.04628,2021-07-15
Dipsacales,Caprifoliaceae,Succisa,Succisa pratensis,DZ_394_6068,53.27264,-3.04628,2021-07-15
Dipsacales,Caprifoliaceae,Succisa,Succisa pratensis,DZ_394_6068,53.27264,-3.04628,2021-07-15
Dipsacales,Caprifoliaceae,Succisa,Succisa pratensis,DZ_394_6068,53.27264,-3.04628,2021-07-15
Dipsacales,Caprifoliaceae,Succisa,Succisa pratensis,DZ_394_6068,53.27264,-3.04628,2021-07-15
Lamiales,Lamiaceae,Thymus,Thymus drucei,IO145_4019,53.27264,-3.04628,2021-07-15
Lamiales,Lamiaceae,Thymus,Thymus drucei,IO145_4019,53.27264,-3.04628,2021-07-15
Lamiales,Lamiaceae,Thymus,Thymus drucei,IO145_4019,53.27264,-3.04628,2021-07-15
Lamiales,Lamiaceae,Thymus,Thymus drucei,IO145_4019,53.27264,-3.04628,2021-07-15
Lamiales,Lamiaceae,Thymus,Thymus drucei,IO145_4019,53.27264,-3.04628,2021-07-15
Lamiales,Lamiaceae,Thymus,Thymus drucei,IO145_4019,53.27264,-3.04628,2021-07-15
Rosales,Ulmaceae,Ulmus,Ulmus plotii,MC9232,51.4808,-0.2985,2021-07-20
Rosales,Ulmaceae,Ulmus,Ulmus plotii,MC9232,51.4808,-0.2985,2021-07-20
Rosales,Ulmaceae,Ulmus,Ulmus plotii,MC9232,51.4808,-0.2985,2021-07-20
Rosales,Ulmaceae,Ulmus,Ulmus plotii,MC9232,51.4808,-0.2985,2021-07-20
Piperales,Aristolochiaceae,Aristolochia,Aristolochia clematitis,MC9233,51.4841,-0.2953,2021-07-20
Piperales,Aristolochiaceae,Aristolochia,Aristolochia clematitis,MC9233,51.4841,-0.2953,2021-07-20
Piperales,Aristolochiaceae,Aristolochia,Aristolochia clematitis,MC9233,51.4841,-0.2953,2021-07-20
Piperales,Aristolochiaceae,Aristolochia,Aristolochia clematitis,MC9233,51.4841,-0.2953,2021-07-20
Caryophyllales,Phytolaccaceae,Phytolacca,Phytolacca acinosa,MC9238,51.4208,-0.3018,2021-07-26
Caryophyllales,Phytolaccaceae,Phytolacca,Phytolacca acinosa,MC9238,51.4208,-0.3018,2021-07-26
Caryophyllales,Phytolaccaceae,Phytolacca,Phytolacca acinosa,MC9238,51.4208,-0.3018,2021-07-26
Caryophyllales,Phytolaccaceae,Phytolacca,Phytolacca acinosa,MC9238,51.4208,-0.3018,2021-07-26
Lamiales,Orobanchaceae,Odontites,Odontites vernus,MC9239,51.435,-0.3214,2021-07-26
Lamiales,Orobanchaceae,Odontites,Odontites vernus,MC9239,51.435,-0.3214,2021-07-26
Lamiales,Orobanchaceae,Odontites,Odontites vernus,MC9239,51.435,-0.3214,2021-07-26
Lamiales,Orobanchaceae,Odontites,Odontites vernus,MC9239,51.435,-0.3214,2021-07-26
Fabales,Fabaceae,Lathyrus,Lathyrus aphaca,MC9240,51.435,-0.3214,2021-07-26
Fabales,Fabaceae,Lathyrus,Lathyrus aphaca,MC9240,51.435,-0.3214,2021-07-26
Fabales,Fabaceae,Lathyrus,Lathyrus aphaca,MC9240,51.435,-0.3214,2021-07-26
Fabales,Fabaceae,Lathyrus,Lathyrus aphaca,MC9240,51.435,-0.3214,2021-07-26
Fabales,Fabaceae,Robinia,Robinia pseudoacacia,MC9241,51.435,-0.3214,2021-07-26
Fabales,Fabaceae,Robinia,Robinia pseudoacacia,MC9241,51.435,-0.3214,2021-07-26
Fabales,Fabaceae,Robinia,Robinia pseudoacacia,MC9241,51.435,-0.3214,2021-07-26
Fabales,Fabaceae,Robinia,Robinia pseudoacacia,MC9241,51.435,-0.3214,2021-07-26
Fagales,Fagaceae,Quercus,Quercus cerris,MC9243,51.429,-0.3148,2021-07-26
Fagales,Fagaceae,Quercus,Quercus cerris,MC9243,51.429,-0.3148,2021-07-26
Fagales,Fagaceae,Quercus,Quercus cerris,MC9243,51.429,-0.3148,2021-07-26
Fagales,Fagaceae,Quercus,Quercus cerris,MC9243,51.429,-0.3148,2021-07-26
Fagales,Fagaceae,Quercus,Quercus ilex,MC9244,51.4257,-0.3082,2021-07-26
Fagales,Fagaceae,Quercus,Quercus ilex,MC9244,51.4257,-0.3082,2021-07-26
Fagales,Fagaceae,Quercus,Quercus ilex,MC9244,51.4257,-0.3082,2021-07-26
Fagales,Fagaceae,Quercus,Quercus ilex,MC9244,51.4257,-0.3082,2021-07-26
Rosales,Rosaceae,Rosa,Rosa agrestis,MC9245,51.4774,-0.2922,2021-07-26
Rosales,Rosaceae,Rosa,Rosa agrestis,MC9245,51.4774,-0.2922,2021-07-26
Rosales,Rosaceae,Rosa,Rosa agrestis,MC9245,51.4774,-0.2922,2021-07-26
Rosales,Rosaceae,Rosa,Rosa agrestis,MC9245,51.4774,-0.2922,2021-07-26
Rosales,Rosaceae,Rosa,Rosa rubiginosa,MC9246,51.4774,-0.2922,2021-07-26
Rosales,Rosaceae,Rosa,Rosa rubiginosa,MC9246,51.4774,-0.2922,2021-07-26
Rosales,Rosaceae,Rosa,Rosa rubiginosa,MC9246,51.4774,-0.2922,2021-07-26
Rosales,Rosaceae,Rosa,Rosa rubiginosa,MC9246,51.4774,-0.2922,2021-07-26
Rosales,Rosaceae,Rosa,Rosa canina,MC9247,51.4774,-0.2922,2021-07-26
Rosales,Rosaceae,Rosa,Rosa canina,MC9247,51.4774,-0.2922,2021-07-26
Rosales,Rosaceae,Rosa,Rosa canina,MC9247,51.4774,-0.2922,2021-07-26
Rosales,Rosaceae,Rosa,Rosa canina,MC9247,51.4774,-0.2922,2021-07-26
Apiales,Apiaceae,Daucus,Daucus carota,MC9054,51.4819,-0.2975,2021-07-26
Apiales,Apiaceae,Daucus,Daucus carota,MC9054,51.4819,-0.2975,2021-07-26
Ericales,Ericaceae,Erica,Erica ciliaris,MC9080,51.4815,-0.2896,2021-07-26
Ericales,Ericaceae,Erica,Erica ciliaris,MC9080,51.4815,-0.2896,2021-07-26
Caryophyllales,Montiaceae,Claytonia,Claytonia sibirica,MC9248,51.48,-0.2894,2021-07-26
Caryophyllales,Montiaceae,Claytonia,Claytonia sibirica,MC9248,51.48,-0.2894,2021-07-26
Caryophyllales,Montiaceae,Claytonia,Claytonia sibirica,MC9248,51.48,-0.2894,2021-07-26
Caryophyllales,Montiaceae,Claytonia,Claytonia sibirica,MC9248,51.48,-0.2894,2021-07-26
Fabales,Fabaceae,Ornithopus,Ornithopus perpusillus,MSV2415,51.2884,-0.17861,2021-08-03
Fabales,Fabaceae,Ornithopus,Ornithopus perpusillus,MSV2415,51.2884,-0.17861,2021-08-03
Fabales,Fabaceae,Ornithopus,Ornithopus perpusillus,MSV2415,51.2884,-0.17861,2021-08-03
Fabales,Fabaceae,Ornithopus,Ornithopus perpusillus,MSV2415,51.2884,-0.17861,2021-08-03
Nymphaeales,Nymphaeaceae,Nuphar,Nuphar lutea,MC9249,52.4171,-0.3532,2021-08-03
Nymphaeales,Nymphaeaceae,Nuphar,Nuphar lutea,MC9249,52.4171,-0.3532,2021-08-03
Nymphaeales,Nymphaeaceae,Nuphar,Nuphar lutea,MC9249,52.4171,-0.3532,2021-08-03
Nymphaeales,Nymphaeaceae,Nuphar,Nuphar lutea,MC9249,52.4171,-0.3532,2021-08-03
Nymphaeales,Nymphaeaceae,Nymphaea,Nymphaea alba,MC9250,52.4171,-0.3532,2021-08-03
Nymphaeales,Nymphaeaceae,Nymphaea,Nymphaea alba,MC9250,52.4171,-0.3532,2021-08-03
Nymphaeales,Nymphaeaceae,Nymphaea,Nymphaea alba,MC9250,52.4171,-0.3532,2021-08-03
Nymphaeales,Nymphaeaceae,Nymphaea,Nymphaea alba,MC9250,52.4171,-0.3532,2021-08-03
Asterales,Campanulaceae,Lobelia,Lobelia dortmanna,MC9251,53.0576,-4.1502,2021-08-12
Asterales,Campanulaceae,Lobelia,Lobelia dortmanna,MC9251,53.0576,-4.1502,2021-08-12
Asterales,Campanulaceae,Lobelia,Lobelia dortmanna,MC9251,53.0576,-4.1502,2021-08-12
Asterales,Campanulaceae,Lobelia,Lobelia dortmanna,MC9251,53.0576,-4.1502,2021-08-12
Saxifragales,Crassulaceae,Sedum,Sedum anglicum,MC9252,52.9882,-4.4383,2021-08-12
Saxifragales,Crassulaceae,Sedum,Sedum anglicum,MC9252,52.9882,-4.4383,2021-08-12
Saxifragales,Crassulaceae,Sedum,Sedum anglicum,MC9252,52.9882,-4.4383,2021-08-12
Saxifragales,Crassulaceae,Sedum,Sedum anglicum,MC9252,52.9882,-4.4383,2021-08-12
Caryophyllales,Chenopodiaceae,Kali,Kali turgidum,MC9254,53.1435,-4.3833,2021-08-12
Caryophyllales,Chenopodiaceae,Kali,Kali turgidum,MC9254,53.1435,-4.3833,2021-08-12
Caryophyllales,Chenopodiaceae,Kali,Kali turgidum,MC9254,53.1435,-4.3833,2021-08-12
Caryophyllales,Chenopodiaceae,Kali,Kali turgidum,MC9254,53.1435,-4.3833,2021-08-12
Celastrales,Celastraceae,Parnassia,Parnassia palustris,MC8997,53.1471,-4.3641,2021-08-12
Celastrales,Celastraceae,Parnassia,Parnassia palustris,MC8997,53.1471,-4.3641,2021-08-12
Ericales,Ericaceae,Pyrola,Pyrola rotundifolia,MC9257,53.1471,-4.3641,2021-08-12
Ericales,Ericaceae,Pyrola,Pyrola rotundifolia,MC9257,53.1471,-4.3641,2021-08-12
Ericales,Ericaceae,Pyrola,Pyrola rotundifolia,MC9257,53.1471,-4.3641,2021-08-12
Ericales,Ericaceae,Pyrola,Pyrola rotundifolia,MC9257,53.1471,-4.3641,2021-08-12
Solanales,Convolvulaceae,Calystegia,Calystegia soldanella,MC9260,52.9928,-4.4263,2021-08-12
Solanales,Convolvulaceae,Calystegia,Calystegia soldanella,MC9260,52.9928,-4.4263,2021-08-12
Solanales,Convolvulaceae,Calystegia,Calystegia soldanella,MC9260,52.9928,-4.4263,2021-08-12
Solanales,Convolvulaceae,Calystegia,Calystegia soldanella,MC9260,52.9928,-4.4263,2021-08-12
Apiales,Apiaceae,Torilis,Torilis japonica,MC9265,52.9961,-4.4302,2021-08-12
Apiales,Apiaceae,Torilis,Torilis japonica,MC9265,52.9961,-4.4302,2021-08-12
Apiales,Apiaceae,Torilis,Torilis japonica,MC9265,52.9961,-4.4302,2021-08-12
Apiales,Apiaceae,Torilis,Torilis japonica,MC9265,52.9961,-4.4302,2021-08-12
Lamiales,Plantaginaceae,Plantago,Plantago maritima,MC9266,52.9997,-4.428,2021-08-12
Lamiales,Plantaginaceae,Plantago,Plantago maritima,MC9266,52.9997,-4.428,2021-08-12
Lamiales,Plantaginaceae,Plantago,Plantago maritima,MC9266,52.9997,-4.428,2021-08-12
Lamiales,Plantaginaceae,Plantago,Plantago maritima,MC9266,52.9997,-4.428,2021-08-12
Ericales,Primulaceae,Samolus,Samolus valerandi,MC9267,52.994,-4.4406,2021-08-12
Ericales,Primulaceae,Samolus,Samolus valerandi,MC9267,52.994,-4.4406,2021-08-12
Ericales,Primulaceae,Samolus,Samolus valerandi,MC9267,52.994,-4.4406,2021-08-12
Ericales,Primulaceae,Samolus,Samolus valerandi,MC9267,52.994,-4.4406,2021-08-12
Apiales,Apiaceae,Helosciadium,Helosciadium nodiflorum,MC9268,52.9938,-4.4403,2021-08-12
Apiales,Apiaceae,Helosciadium,Helosciadium nodiflorum,MC9268,52.9938,-4.4403,2021-08-12
Apiales,Apiaceae,Helosciadium,Helosciadium nodiflorum,MC9268,52.9938,-4.4403,2021-08-12
Apiales,Apiaceae,Helosciadium,Helosciadium nodiflorum,MC9268,52.9938,-4.4403,2021-08-12
Asterales,Campanulaceae,Jasione,Jasione montana,MC9269,52.9938,-4.4403,2021-08-12
Asterales,Campanulaceae,Jasione,Jasione montana,MC9269,52.9938,-4.4403,2021-08-12
Saxifragales,Crassulaceae,Umbilicus,Umbilicus rupestris,MC9270,52.9928,-4.4263,2021-08-12
Saxifragales,Crassulaceae,Umbilicus,Umbilicus rupestris,MC9270,52.9928,-4.4263,2021-08-12
Ranunculales,Papaveraceae,Glaucium,Glaucium flavum,MC9271,52.9982,-4.422,2021-08-12
Ranunculales,Papaveraceae,Glaucium,Glaucium flavum,MC9271,52.9982,-4.422,2021-08-12
Ranunculales,Papaveraceae,Glaucium,Glaucium flavum,MC9271,52.9982,-4.422,2021-08-12
Ranunculales,Papaveraceae,Glaucium,Glaucium flavum,MC9271,52.9982,-4.422,2021-08-12
Apiales,Apiaceae,Crithmum,Crithmum maritimum,MC9050,52.9993,-4.4234,2021-08-12
Apiales,Apiaceae,Crithmum,Crithmum maritimum,MC9050,52.9993,-4.4234,2021-08-12
Asterales,Asteraceae,Helminthotheca,Helminthotheca echioides,MC9272,51.4318,-0.324,2021-08-17
Asterales,Asteraceae,Helminthotheca,Helminthotheca echioides,MC9272,51.4318,-0.324,2021-08-17
Asterales,Asteraceae,Helminthotheca,Helminthotheca echioides,MC9272,51.4318,-0.324,2021-08-17
Asterales,Asteraceae,Helminthotheca,Helminthotheca echioides,MC9272,51.4318,-0.324,2021-08-17
Gentianales,Rubiaceae,Galium,Galium verum,MC9273,51.4318,-0.324,2021-08-17
Gentianales,Rubiaceae,Galium,Galium verum,MC9273,51.4318,-0.324,2021-08-17
Gentianales,Rubiaceae,Galium,Galium verum,MC9273,51.4318,-0.324,2021-08-17
Gentianales,Rubiaceae,Galium,Galium verum,MC9273,51.4318,-0.324,2021-08-17
Caryophyllales,Caryophyllaceae,Saponaria,Saponaria officinalis,MC9274,51.4326,-0.321,2021-08-17
Caryophyllales,Caryophyllaceae,Saponaria,Saponaria officinalis,MC9274,51.4326,-0.321,2021-08-17
Caryophyllales,Caryophyllaceae,Saponaria,Saponaria officinalis,MC9274,51.4326,-0.321,2021-08-17
Caryophyllales,Caryophyllaceae,Saponaria,Saponaria officinalis,MC9274,51.4326,-0.321,2021-08-17
Lamiales,Plantaginaceae,Plantago,Plantago major,MC9275,51.4335,-0.325,2021-08-17
Lamiales,Plantaginaceae,Plantago,Plantago major,MC9275,51.4335,-0.325,2021-08-17
Lamiales,Plantaginaceae,Plantago,Plantago major,MC9275,51.4335,-0.325,2021-08-17
Lamiales,Plantaginaceae,Plantago,Plantago major,MC9275,51.4335,-0.325,2021-08-17
Fabales,Fabaceae,Galega,Galega officinalis,MC9277,51.4359,-0.3254,2021-08-17
Fabales,Fabaceae,Galega,Galega officinalis,MC9277,51.4359,-0.3254,2021-08-17
Fabales,Fabaceae,Galega,Galega officinalis,MC9277,51.4359,-0.3254,2021-08-17
Fabales,Fabaceae,Galega,Galega officinalis,MC9277,51.4359,-0.3254,2021-08-17
Asterales,Asteraceae,Artemisia,Artemisia vulgaris,MC9278,51.4359,-0.3254,2021-08-17
Asterales,Asteraceae,Artemisia,Artemisia vulgaris,MC9278,51.4359,-0.3254,2021-08-17
Asterales,Asteraceae,Artemisia,Artemisia vulgaris,MC9278,51.4359,-0.3254,2021-08-17
Asterales,Asteraceae,Artemisia,Artemisia vulgaris,MC9278,51.4359,-0.3254,2021-08-17
Brassicales,Brassicaceae,Armoracia,Armoracia rusticana,MC9279,51.4359,-0.3254,2021-08-17
Brassicales,Brassicaceae,Armoracia,Armoracia rusticana,MC9279,51.4359,-0.3254,2021-08-17
Brassicales,Brassicaceae,Armoracia,Armoracia rusticana,MC9279,51.4359,-0.3254,2021-08-17
Brassicales,Brassicaceae,Armoracia,Armoracia rusticana,MC9279,51.4359,-0.3254,2021-08-17
Fabales,Fabaceae,Medicago,Medicago sativa,MC9281,51.4361,-0.3215,2021-08-17
Fabales,Fabaceae,Medicago,Medicago sativa,MC9281,51.4361,-0.3215,2021-08-17
Fabales,Fabaceae,Medicago,Medicago sativa,MC9281,51.4361,-0.3215,2021-08-17
Fabales,Fabaceae,Medicago,Medicago sativa,MC9281,51.4361,-0.3215,2021-08-17
Fabales,Fabaceae,Trifolium,Trifolium arvense,MC9282,51.4361,-0.3215,2021-08-17
